case,linkage,distance,kind,idx,value
1,centroid,manhattan,height,11,0.686696463033717341
1,centroid,manhattan,height,12,0.804071311972894387
1,centroid,manhattan,height,13,0.807837554481057873
1,centroid,manhattan,height,14,1.026946377904870866
1,centroid,manhattan,height,15,1.134022429189140757
1,centroid,manhattan,height,16,1.149405754135028657
1,centroid,manhattan,height,17,1.197982002420717507
1,centroid,manhattan,height,18,2.189882803972342806
1,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1,centroid,manhattan,cut,3,0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;2
1,centroid,manhattan,cut,4,0;1;1;0;0;0;2;0;0;0;0;0;3;1;0;0;1;0;0;3
1,centroid,manhattan,cut,5,0;1;1;0;0;0;2;0;0;0;0;0;3;1;0;0;1;4;0;3
1,centroid,manhattan,cut,6,0;1;1;0;0;0;2;0;0;0;0;3;4;1;0;0;1;5;0;4
2,average,euclidean,height,0,0.044192078279415403
2,average,euclidean,height,1,0.094297791447127965
2,average,euclidean,height,2,0.097468228072964305
2,average,euclidean,height,3,0.162685030702211297
2,average,euclidean,height,4,0.187286137067954495
2,average,euclidean,height,5,0.191536047930494086
2,average,euclidean,height,6,0.231791411934807678
2,average,euclidean,height,7,0.271202336818632650
2,average,euclidean,height,8,0.273944783354577948
2,average,euclidean,height,9,0.292396043611686696
2,average,euclidean,height,10,0.370255000324312966
2,average,euclidean,height,11,0.448031409824633242
2,average,euclidean,height,12,0.467718276074795436
2,average,euclidean,height,13,0.569195511688754707
2,average,euclidean,height,14,0.602554835535891731
2,average,euclidean,height,15,0.693844149501726792
2,average,euclidean,height,16,0.920903897045639908
2,average,euclidean,height,17,1.013601040852631252
2,average,euclidean,height,18,1.429047772921177906
2,average,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,average,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,average,euclidean,cut,4,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;3;1;1
2,average,euclidean,cut,5,0;0;1;0;1;0;1;2;2;2;2;0;1;2;2;3;0;4;1;2
2,average,euclidean,cut,6,0;0;1;0;2;0;1;3;3;3;3;0;1;3;3;4;0;5;1;3
2,complete,euclidean,height,0,0.044192078279415403
2,complete,euclidean,height,1,0.094297791447127965
2,complete,euclidean,height,2,0.097468228072964305
2,complete,euclidean,height,3,0.170260907734034572
2,complete,euclidean,height,4,0.191536047930494086
2,complete,euclidean,height,5,0.231791411934807678
2,complete,euclidean,height,6,0.233292903847349714
2,complete,euclidean,height,7,0.280778600699538694
2,complete,euclidean,height,8,0.293068327318287969
2,complete,euclidean,height,9,0.405373654153540097
2,complete,euclidean,height,10,0.419211991860487798
2,complete,euclidean,height,11,0.470023635233115800
2,complete,euclidean,height,12,0.588378538716836763
2,complete,euclidean,height,13,0.732239075716506815
2,complete,euclidean,height,14,0.880055098065196439
2,complete,euclidean,height,15,1.013601040852631252
2,complete,euclidean,height,16,1.075427249814083996
2,complete,euclidean,height,17,1.712973937083469789
2,complete,euclidean,height,18,2.327468866186177987
2,complete,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,complete,euclidean,cut,3,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;2;1;1
2,complete,euclidean,cut,4,0;0;1;0;2;0;1;1;2;2;1;0;1;1;2;3;0;3;1;1
2,complete,euclidean,cut,5,0;0;1;0;2;0;1;1;2;2;1;0;1;1;2;3;0;4;1;1
2,complete,euclidean,cut,6,0;0;1;0;2;0;1;3;2;2;3;0;1;3;2;4;0;5;1;3
2,ward.D2,euclidean,height,0,0.044192078279415403
2,ward.D2,euclidean,height,1,0.094297791447127965
2,ward.D2,euclidean,height,2,0.097468228072964305
2,ward.D2,euclidean,height,3,0.180002943529373904
2,ward.D2,euclidean,height,4,0.191536047930494086
2,ward.D2,euclidean,height,5,0.215461383566860842
2,ward.D2,euclidean,height,6,0.231791411934807678
2,ward.D2,euclidean,height,7,0.280778600699538694
2,ward.D2,euclidean,height,8,0.316065856671791545
2,ward.D2,euclidean,height,9,0.366593357286274790
2,ward.D2,euclidean,height,10,0.426770304659352173
2,ward.D2,euclidean,height,11,0.440783652938968595
2,ward.D2,euclidean,height,12,0.662748286530459474
2,ward.D2,euclidean,height,13,0.745934394098768938
2,ward.D2,euclidean,height,14,1.010945296167477192
2,ward.D2,euclidean,height,15,1.015593108631403396
2,ward.D2,euclidean,height,16,1.465715365170566553
2,ward.D2,euclidean,height,17,2.167084593734651676
2,ward.D2,euclidean,height,18,2.608515070571265859
2,ward.D2,euclidean,cut,2,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1
2,ward.D2,euclidean,cut,3,0;0;1;0;1;0;1;2;2;2;2;0;1;2;2;1;0;1;1;2
2,ward.D2,euclidean,cut,4,0;0;1;0;1;0;1;2;2;2;2;0;1;2;2;1;0;3;1;2
2,ward.D2,euclidean,cut,5,0;0;1;0;1;0;1;2;3;3;2;0;1;2;3;1;0;4;1;2
2,ward.D2,euclidean,cut,6,0;0;1;0;1;0;1;2;3;3;2;0;1;2;3;4;0;5;1;2
2,single,euclidean,height,0,0.044192078279415403
2,single,euclidean,height,1,0.094297791447127965
2,single,euclidean,height,2,0.097468228072964305
2,single,euclidean,height,3,0.141279370288559247
2,single,euclidean,height,4,0.155109153670388022
2,single,euclidean,height,5,0.191536047930494086
2,single,euclidean,height,6,0.231791411934807678
2,single,euclidean,height,7,0.238953371798214464
2,single,euclidean,height,8,0.243554197578774223
2,single,euclidean,height,9,0.243743693163001929
2,single,euclidean,height,10,0.254821239390867926
2,single,euclidean,height,11,0.280778600699538694
2,single,euclidean,height,12,0.283185154672580486
2,single,euclidean,height,13,0.325611039137334857
2,single,euclidean,height,14,0.331559099822300307
2,single,euclidean,height,15,0.332939208883933024
2,single,euclidean,height,16,0.489782774689494993
2,single,euclidean,height,17,0.698230454831610059
2,single,euclidean,height,18,0.896139888387714523
2,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2,single,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,single,euclidean,cut,4,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0
2,single,euclidean,cut,5,0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;3;0;4;0;0
2,single,euclidean,cut,6,0;0;0;1;2;0;0;0;0;0;0;0;3;0;0;4;0;5;0;0
2,centroid,euclidean,height,0,0.044192078279415403
2,centroid,euclidean,height,1,0.094297791447127965
2,centroid,euclidean,height,2,0.097468228072964305
2,centroid,euclidean,height,3,0.155887121852413546
2,centroid,euclidean,height,4,0.186595031703444492
2,centroid,euclidean,height,5,0.191536047930494086
2,centroid,euclidean,height,6,0.231791411934807678
2,centroid,euclidean,height,7,0.259220648875067738
2,centroid,euclidean,height,8,0.260567404881470677
2,centroid,euclidean,height,9,0.273721061146662781
2,centroid,euclidean,height,10,0.348456494595845045
2,centroid,euclidean,height,11,0.434809004114951991
2,centroid,euclidean,height,12,0.429901075911408470
2,centroid,euclidean,height,13,0.548482966010840900
2,centroid,euclidean,height,14,0.582287661214649921
2,centroid,euclidean,height,15,0.661673128884732398
2,centroid,euclidean,height,16,0.846068956864748922
2,centroid,euclidean,height,17,1.013601040852631252
2,centroid,euclidean,height,18,1.285013597114177619
2,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,centroid,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,centroid,euclidean,cut,4,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;3;1;1
2,centroid,euclidean,cut,5,0;0;1;0;2;0;1;1;1;1;1;0;1;1;1;3;0;4;1;1
2,centroid,euclidean,cut,6,0;0;1;0;2;0;1;3;3;3;3;0;1;3;3;4;0;5;1;3
2,average,manhattan,height,0,0.057459663477942638
2,average,manhattan,height,1,0.099169279910210573
2,average,manhattan,height,2,0.103548169388280251
2,average,manhattan,height,3,0.202455471436780721
2,average,manhattan,height,4,0.234352153458444457
2,average,manhattan,height,5,0.246614163009123505
2,average,manhattan,height,6,0.254177359879107057
2,average,manhattan,height,7,0.316365149617218844
2,average,manhattan,height,8,0.345328522620081013
2,average,manhattan,height,9,0.476924251292182910
2,average,manhattan,height,10,0.517043062279785470
2,average,manhattan,height,11,0.523411845072296655
2,average,manhattan,height,12,0.608668195028334913
2,average,manhattan,height,13,0.767067949152517969
2,average,manhattan,height,14,0.821373899149391740
2,average,manhattan,height,15,0.932859090153194348
2,average,manhattan,height,16,1.206503783427432142
2,average,manhattan,height,17,1.383008696038964480
2,average,manhattan,height,18,1.767499377554626827
2,average,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,average,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,average,manhattan,cut,4,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;3;1;1
2,average,manhattan,cut,5,0;0;1;0;2;0;1;1;1;1;1;0;1;1;1;3;0;4;1;1
2,average,manhattan,cut,6,0;0;1;0;2;0;1;3;3;3;3;0;1;1;3;4;0;5;1;3
2,complete,manhattan,height,0,0.057459663477942638
2,complete,manhattan,height,1,0.099169279910210573
2,complete,manhattan,height,2,0.103548169388280251
2,complete,manhattan,height,3,0.217433235096626876
2,complete,manhattan,height,4,0.246614163009123505
2,complete,manhattan,height,5,0.254177359879107057
2,complete,manhattan,height,6,0.282220631837898583
2,complete,manhattan,height,7,0.341541163092689226
2,complete,manhattan,height,8,0.393280586849536429
2,complete,manhattan,height,9,0.489215169060087218
2,complete,manhattan,height,10,0.523411845072296655
2,complete,manhattan,height,11,0.667267831961943836
2,complete,manhattan,height,12,0.829113429358064757
2,complete,manhattan,height,13,1.004654869965685871
2,complete,manhattan,height,14,1.211816867762868677
2,complete,manhattan,height,15,1.279152667301642454
2,complete,manhattan,height,16,1.383008696038964480
2,complete,manhattan,height,17,2.304697065117290222
2,complete,manhattan,height,18,2.557956254902033599
2,complete,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,complete,manhattan,cut,3,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;2;1;1
2,complete,manhattan,cut,4,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;3;1;1
2,complete,manhattan,cut,5,0;0;1;0;1;0;1;2;1;1;2;0;1;1;1;3;0;4;1;2
2,complete,manhattan,cut,6,0;0;1;0;2;0;1;3;2;2;3;0;1;1;2;4;0;5;1;3
2,ward.D2,manhattan,height,0,0.057459663477942638
2,ward.D2,manhattan,height,1,0.099169279910210573
2,ward.D2,manhattan,height,2,0.103548169388280251
2,ward.D2,manhattan,height,3,0.226662731749247032
2,ward.D2,manhattan,height,4,0.246614163009123505
2,ward.D2,manhattan,height,5,0.254177359879107057
2,ward.D2,manhattan,height,6,0.270194217884091981
2,ward.D2,manhattan,height,7,0.337670654529270975
2,ward.D2,manhattan,height,8,0.393280586849536429
2,ward.D2,manhattan,height,9,0.526761936555737775
2,ward.D2,manhattan,height,10,0.549887752059074919
2,ward.D2,manhattan,height,11,0.712672147268763378
2,ward.D2,manhattan,height,12,0.891053162958148515
2,ward.D2,manhattan,height,13,1.025222603621973372
2,ward.D2,manhattan,height,14,1.318393418229641734
2,ward.D2,manhattan,height,15,1.383008696038964480
2,ward.D2,manhattan,height,16,1.659228653686298127
2,ward.D2,manhattan,height,17,2.808849468038047359
2,ward.D2,manhattan,height,18,3.277457927061700804
2,ward.D2,manhattan,cut,2,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1
2,ward.D2,manhattan,cut,3,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;2;1;1
2,ward.D2,manhattan,cut,4,0;0;1;0;1;0;1;2;2;2;2;0;1;1;2;3;0;3;1;2
2,ward.D2,manhattan,cut,5,0;0;1;0;1;0;1;2;2;2;2;0;1;1;2;3;0;4;1;2
2,ward.D2,manhattan,cut,6,0;0;1;0;1;0;1;2;3;3;2;0;1;1;3;4;0;5;1;2
2,single,manhattan,height,0,0.057459663477942638
2,single,manhattan,height,1,0.099169279910210573
2,single,manhattan,height,2,0.103548169388280251
2,single,manhattan,height,3,0.186483675078990302
2,single,manhattan,height,4,0.187477707776934538
2,single,manhattan,height,5,0.246614163009123505
2,single,manhattan,height,6,0.248355134731593791
2,single,manhattan,height,7,0.254177359879107057
2,single,manhattan,height,8,0.279183613080505766
2,single,manhattan,height,9,0.291189136141748461
2,single,manhattan,height,10,0.355630808604894211
2,single,manhattan,height,11,0.392183286578759893
2,single,manhattan,height,12,0.393280586849536429
2,single,manhattan,height,13,0.459638554249877374
2,single,manhattan,height,14,0.464633333524278602
2,single,manhattan,height,15,0.468606505652982508
2,single,manhattan,height,16,0.657732255055386683
2,single,manhattan,height,17,0.899601133233373762
2,single,manhattan,height,18,1.234998965684913852
2,single,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2,single,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,single,manhattan,cut,4,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0
2,single,manhattan,cut,5,0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0
2,single,manhattan,cut,6,0;0;0;1;2;0;0;0;0;0;0;0;3;0;0;4;0;5;0;0
2,centroid,manhattan,height,0,0.057459663477942638
2,centroid,manhattan,height,1,0.099169279910210573
2,centroid,manhattan,height,2,0.103548169388280251
2,centroid,manhattan,height,3,0.196295683786025577
2,centroid,manhattan,height,4,0.233995056643291371
2,centroid,manhattan,height,5,0.246614163009123505
2,centroid,manhattan,height,6,0.254177359879107057
2,centroid,manhattan,height,7,0.292431364934867599
2,centroid,manhattan,height,8,0.338793435418932087
2,centroid,manhattan,height,9,0.476216762513077652
2,centroid,manhattan,height,10,0.460027892946300032
2,centroid,manhattan,height,11,0.523411845072296655
2,centroid,manhattan,height,12,0.540829935016992613
2,centroid,manhattan,height,13,0.761174794912714447
2,centroid,manhattan,height,14,0.690048758240865090
2,centroid,manhattan,height,15,0.811344000040951308
2,centroid,manhattan,height,16,1.131008556641905916
2,centroid,manhattan,height,17,1.383008696038964480
2,centroid,manhattan,height,18,1.527336366592683570
2,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2,centroid,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2,centroid,manhattan,cut,4,0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;2;0;3;1;1
2,centroid,manhattan,cut,5,0;0;1;0;2;0;1;1;1;1;1;0;1;1;1;3;0;4;1;1
2,centroid,manhattan,cut,6,0;0;1;0;2;0;1;3;3;3;3;0;1;1;3;4;0;5;1;3
3,average,euclidean,height,0,0.083905438513208322
3,average,euclidean,height,1,0.134813513461970347
3,average,euclidean,height,2,0.146792756294985199
3,average,euclidean,height,3,0.154569538818045388
3,average,euclidean,height,4,0.188820990968580571
3,average,euclidean,height,5,0.191659557898291921
3,average,euclidean,height,6,0.212793913303518267
3,average,euclidean,height,7,0.217993310309889887
3,average,euclidean,height,8,0.243789084248562077
3,average,euclidean,height,9,0.330848033117949858
3,average,euclidean,height,10,0.343162974743403737
3,average,euclidean,height,11,0.361612278460722247
3,average,euclidean,height,12,0.418034208730544421
3,average,euclidean,height,13,0.618021961370359252
3,average,euclidean,height,14,0.618318706901414661
3,average,euclidean,height,15,0.750977429312367439
3,average,euclidean,height,16,0.876867456278510482
3,average,euclidean,height,17,0.916072533490298269
3,average,euclidean,height,18,1.059543440835597927
3,average,euclidean,cut,2,0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0
3,average,euclidean,cut,3,0;1;0;1;2;0;1;2;0;1;0;2;2;0;1;0;1;0;0;2
3,average,euclidean,cut,4,0;1;0;1;2;0;1;2;0;1;0;2;2;0;1;0;1;0;0;3
3,average,euclidean,cut,5,0;1;0;2;3;0;1;3;0;1;0;3;3;0;1;0;1;0;0;4
3,average,euclidean,cut,6,0;1;0;2;3;0;4;3;0;4;0;3;3;0;4;0;4;0;0;5
3,complete,euclidean,height,0,0.083905438513208322
3,complete,euclidean,height,1,0.134813513461970347
3,complete,euclidean,height,2,0.146792756294985199
3,complete,euclidean,height,3,0.154569538818045388
3,complete,euclidean,height,4,0.188820990968580571
3,complete,euclidean,height,5,0.191659557898291921
3,complete,euclidean,height,6,0.212793913303518267
3,complete,euclidean,height,7,0.288216371299012952
3,complete,euclidean,height,8,0.288249984176472906
3,complete,euclidean,height,9,0.361612278460722247
3,complete,euclidean,height,10,0.430624018489581983
3,complete,euclidean,height,11,0.484957588952164342
3,complete,euclidean,height,12,0.500565444568488505
3,complete,euclidean,height,13,0.709994239719883513
3,complete,euclidean,height,14,0.797476950770488635
3,complete,euclidean,height,15,0.902369401704990692
3,complete,euclidean,height,16,1.023705062024719670
3,complete,euclidean,height,17,1.407175453873277915
3,complete,euclidean,height,18,2.063399230378960780
3,complete,euclidean,cut,2,0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0
3,complete,euclidean,cut,3,0;1;0;1;2;0;1;2;0;1;0;2;2;0;1;0;1;0;0;2
3,complete,euclidean,cut,4,0;1;0;1;2;0;1;2;0;1;0;2;2;0;1;0;1;0;0;3
3,complete,euclidean,cut,5,0;1;0;1;2;0;3;2;0;3;0;2;2;0;3;0;3;0;0;4
3,complete,euclidean,cut,6,0;1;2;1;3;0;4;3;2;4;0;3;3;0;4;2;4;0;2;5
3,ward.D2,euclidean,height,0,0.083905438513208322
3,ward.D2,euclidean,height,1,0.134813513461970347
3,ward.D2,euclidean,height,2,0.146792756294985199
3,ward.D2,euclidean,height,3,0.154569538818045388
3,ward.D2,euclidean,height,4,0.188820990968580571
3,ward.D2,euclidean,height,5,0.191659557898291921
3,ward.D2,euclidean,height,6,0.212793913303518267
3,ward.D2,euclidean,height,7,0.290329324644461706
3,ward.D2,euclidean,height,8,0.296182517357729325
3,ward.D2,euclidean,height,9,0.361612278460722247
3,ward.D2,euclidean,height,10,0.427963187225087471
3,ward.D2,euclidean,height,11,0.444580271354277468
3,ward.D2,euclidean,height,12,0.484669101836052496
3,ward.D2,euclidean,height,13,0.788387963836803762
3,ward.D2,euclidean,height,14,0.893305639845952792
3,ward.D2,euclidean,height,15,0.950274031708271516
3,ward.D2,euclidean,height,16,1.563602022256539437
3,ward.D2,euclidean,height,17,1.858179136890790728
3,ward.D2,euclidean,height,18,2.690821449771752860
3,ward.D2,euclidean,cut,2,0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0
3,ward.D2,euclidean,cut,3,0;1;0;1;2;0;1;2;0;1;0;2;2;0;1;0;1;0;0;0
3,ward.D2,euclidean,cut,4,0;1;2;1;3;0;1;3;2;1;0;3;3;0;1;2;1;0;2;2
3,ward.D2,euclidean,cut,5,0;1;2;1;3;0;1;3;2;1;0;3;3;0;1;2;1;0;2;4
3,ward.D2,euclidean,cut,6,0;1;2;3;4;0;1;4;2;1;0;4;4;0;1;2;1;0;2;5
3,single,euclidean,height,0,0.083905438513208322
3,single,euclidean,height,1,0.134813513461970347
3,single,euclidean,height,2,0.146792756294985199
3,single,euclidean,height,3,0.154569538818045388
3,single,euclidean,height,4,0.170815616844165907
3,single,euclidean,height,5,0.188820990968580571
3,single,euclidean,height,6,0.191659557898291921
3,single,euclidean,height,7,0.202802878624384647
3,single,euclidean,height,8,0.212793913303518267
3,single,euclidean,height,9,0.215652879495296240
3,single,euclidean,height,10,0.241804256920142208
3,single,euclidean,height,11,0.340931340247490000
3,single,euclidean,height,12,0.361612278460722247
3,single,euclidean,height,13,0.403880201172940045
3,single,euclidean,height,14,0.405647390724165779
3,single,euclidean,height,15,0.412762074397850565
3,single,euclidean,height,16,0.417811960508439661
3,single,euclidean,height,17,0.540904343633326068
3,single,euclidean,height,18,0.627098610445268378
3,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3,single,euclidean,cut,3,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3,single,euclidean,cut,4,0;0;0;1;2;0;0;2;0;0;0;2;2;0;0;0;0;0;0;3
3,single,euclidean,cut,5,0;0;1;2;3;0;0;3;1;0;0;3;3;0;0;1;0;0;1;4
3,single,euclidean,cut,6,0;1;2;3;4;0;0;4;2;0;0;4;4;0;0;2;0;0;2;5
3,centroid,euclidean,height,0,0.083905438513208322
3,centroid,euclidean,height,1,0.134813513461970347
3,centroid,euclidean,height,2,0.146792756294985199
3,centroid,euclidean,height,3,0.154569538818045388
3,centroid,euclidean,height,4,0.188820990968580571
3,centroid,euclidean,height,5,0.191659557898291921
3,centroid,euclidean,height,6,0.205293834233409467
3,centroid,euclidean,height,7,0.212793913303518267
3,centroid,euclidean,height,8,0.209432666492552738
3,centroid,euclidean,height,9,0.314365724656365031
3,centroid,euclidean,height,10,0.338334606584087927
3,centroid,euclidean,height,11,0.361612278460722247
3,centroid,euclidean,height,12,0.375846619226073875
3,centroid,euclidean,height,13,0.587148370116165719
3,centroid,euclidean,height,14,0.598925265282514441
3,centroid,euclidean,height,15,0.691951573239307227
3,centroid,euclidean,height,16,0.830429235388822851
3,centroid,euclidean,height,17,0.880649285841570650
3,centroid,euclidean,height,18,1.105493150243344935
3,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
